user_id,email_creates_30d,email_publishes_30d,email_tests_30d,total_builder_events_30d
37943945,19,16,0,35
58148269,24,15,2,41
58802853,24,22,0,46
64922005,15,19,0,34
54745201,24,22,0,46
51672149,21,16,0,37
43934585,38,23,1,62
16250391,40,16,3,59
15322247,118,85,15,218
19477831,16,8,0,24
43476333,24,15,0,39
52221261,17,10,0,27
60652353,18,16,0,34
52538585,17,14,0,31
25475495,21,17,0,38
17725147,10,16,0,26
24301651,16,18,0,34
15951703,20,18,0,38
25149023,19,17,0,36
44312093,25,17,0,42
15878495,24,24,0,48
27369863,18,17,0,35
65851621,19,7,0,26
58412673,20,23,0,43
42279581,47,24,17,88
58922737,29,20,0,49
29558767,39,21,16,76
39695341,19,20,0,39
39978805,39,19,0,58
33984369,31,21,0,52
53921393,25,23,0,48
72078946,27,24,0,51
20580735,26,24,0,50
68802301,28,26,0,54
6614446,48,29,2,79
38006417,25,19,0,44
54458305,22,15,0,37
45709101,24,13,0,37
67376829,27,24,0,51
60953449,38,27,0,65
12126255,25,6,0,31
64375065,33,29,0,62
68208721,32,25,0,57
49517013,55,26,2,83
52948517,49,31,0,80
60464389,25,16,0,41
26724419,34,26,0,60
51415993,36,26,0,62
67462545,77,60,0,137
6601774,26,21,1,48
52617509,29,13,0,42
58358805,42,30,4,76
68472293,36,30,0,66
35481153,35,30,0,65
21235724,37,36,0,73
47539257,45,33,0,78
65554617,43,31,7,81
40041809,42,36,0,78
77898402,44,38,0,82
66486513,64,39,1,104
78325670,40,14,1,55
63825793,50,38,2,90
55592073,44,39,0,83
77729194,52,45,6,103
75358254,44,29,0,73
77310898,65,44,2,111
19818015,57,42,0,99
62707321,198,48,1,247
50384005,48,42,0,90
65487433,50,47,0,97
77337526,55,49,0,104
43379925,68,48,7,123
35619161,46,48,0,94
18720899,66,49,0,115
48996365,61,50,0,111
75633122,56,21,2,79
47243377,68,55,1,124
66687397,67,59,5,131
53243673,253,166,64,483
55449817,56,49,2,107
45891321,60,53,1,114
73902726,75,65,1,141
38808773,87,69,9,165
54997169,130,67,25,222
54736761,77,71,0,148
36655461,74,36,0,110
44102529,137,58,0,195
47977065,82,81,3,166
44304521,86,82,0,168
51260137,104,99,0,203
53241757,158,122,15,295
46922461,123,117,3,243
19963215,109,12,74,195
62131869,216,147,8,371
43961329,159,95,21,275
64982101,217,181,1,399
61028641,5,0,0,5
89217441,2,2,0,4
97055641,3,1,1,5
92468301,1,2,0,3
100892862,3,1,0,4
62998609,1,0,0,1
49517937,1,1,0,2
85857125,2,1,0,3
94343269,3,5,0,8
77465498,2,0,0,2
113655354,1,1,0,2
85789185,1,1,0,2
46687865,1,1,0,2
115344102,1,1,0,2
83711841,2,1,0,3
107859670,1,1,0,2
120557406,3,1,0,4
89370617,0,1,0,1
126645754,5,1,0,6
71524390,3,1,0,4
118887450,4,2,0,6
107008154,2,1,0,3
79142810,14,14,1,29
95703749,25,14,3,42
113077546,3,3,0,6
54237285,3,2,0,5
69441401,2,2,0,4
56027013,4,2,0,6
124116006,2,2,1,5
44602313,5,4,0,9
67940129,4,3,0,7
114409814,2,2,0,4
98042909,2,1,1,4
116496110,2,2,0,4
49138449,8,2,5,15
111099894,4,3,0,7
105056658,3,2,0,5
112492802,1,2,0,3
55871973,5,3,0,8
88724313,8,2,0,10
58903033,3,3,0,6
81342542,25,9,2,36
67123537,12,7,3,22
87904273,8,8,0,16
85585693,5,5,0,10
64605925,3,3,0,6
62049693,4,4,0,8
72249278,4,4,0,8
78419906,3,3,0,6
62374405,3,2,0,5
67829361,3,3,0,6
96026317,3,3,0,6
118876286,21,14,0,35
90481513,6,5,0,11
121682914,5,3,0,8
57332025,8,4,0,12
53683565,5,4,0,9
82735674,9,6,0,15
52642125,4,4,0,8
91966777,7,4,0,11
84294881,4,3,0,7
99004961,7,5,0,12
91440665,3,3,0,6
81785810,94,75,6,175
52926429,4,1,3,8
86595741,11,5,0,16
83525925,4,4,0,8
61206565,6,5,0,11
73503826,9,6,0,15
50121701,5,5,0,10
50043141,5,4,0,9
114280562,6,4,0,10
88157849,4,4,0,8
129053826,12,4,0,16
56385273,4,4,0,8
61913041,4,4,0,8
63916033,6,4,0,10
105145710,17,15,0,32
49930565,7,6,0,13
88964365,5,5,0,10
60348169,6,5,0,11
116551502,4,4,0,8
44624821,6,4,0,10
45521221,5,4,0,9
111193594,2,4,0,6
45108285,8,5,3,16
64008633,7,4,0,11
109230598,5,5,0,10
79444594,6,5,0,11
79607866,8,4,0,12
114921562,8,5,0,13
58906257,8,5,0,13
49454269,12,9,0,21
46967321,5,4,0,9
88262669,5,5,0,10
116980894,10,8,0,18
70773965,8,6,0,14
105215390,6,5,0,11
100032582,5,4,0,9
118354850,5,6,0,11
88282001,14,11,0,25
110287202,6,6,0,12
45013761,8,1,0,9
109411146,5,4,0,9
124700346,5,5,0,10
96766309,6,6,0,12
101867462,9,6,0,15
101352022,8,6,1,15
99847954,9,6,0,15
123147358,15,6,0,21
124259330,8,6,0,14
85992509,10,7,1,18
100263846,13,5,0,18
116652882,12,10,0,22
55045285,7,5,0,12
128902810,14,7,0,21
67122377,7,8,0,15
47915517,7,6,0,13
121521930,17,12,6,35
52106281,6,4,0,10
88573133,13,10,0,23
95707329,8,7,1,16
112102682,7,6,0,13
56988821,6,4,0,10
104748938,6,7,0,13
101261282,9,8,0,17
69963733,12,12,0,24
99681894,7,7,0,14
113422814,11,9,0,20
123091386,7,7,0,14
94362885,18,9,0,27
100713734,11,7,0,18
94144841,12,8,0,20
62221661,10,6,0,16
97129641,8,8,0,16
48702681,14,14,0,28
68085221,7,7,0,14
76545846,7,8,0,15
94744789,7,1,0,8
109545674,10,8,0,18
68727853,9,9,0,18
116760458,10,8,0,18
128234654,25,9,1,35
105331850,9,9,1,19
52477161,9,9,0,18
52757541,11,8,0,19
82251314,10,7,0,17
54517085,11,7,0,18
106085654,7,8,0,15
83257313,20,8,0,28
127624350,10,9,0,19
63206329,16,13,0,29
107197698,9,9,0,18
48094365,11,9,0,20
107119194,12,11,0,23
121902602,17,9,0,26
67584449,11,10,0,21
106976534,9,8,0,17
86308601,16,11,0,27
81869514,9,9,0,18
47901921,11,9,0,20
88117169,10,8,0,18
58777133,14,20,0,34
106730486,11,11,0,22
121041542,11,10,0,21
115638530,10,6,0,16
104978894,11,9,1,21
86234297,12,11,0,23
100219386,11,11,0,22
95697857,10,13,0,23
76875246,11,11,0,22
88136201,15,14,0,29
92148037,12,5,6,23
100723630,13,5,1,19
88223813,14,14,0,28
80252074,13,13,0,26
102898370,21,10,0,31
84610945,15,12,0,27
100516578,18,16,0,34
117933030,35,14,0,49
59356249,12,11,0,23
115080146,13,12,1,26
123538634,14,11,0,25
97362209,12,12,0,24
127866870,13,10,0,23
108186346,15,8,0,23
97797537,16,19,0,35
98977117,13,10,0,23
96450789,15,14,0,29
85370685,24,18,0,42
120900914,13,12,0,25
86950389,16,13,0,29
83107562,26,15,0,41
102260098,19,14,0,33
84737325,34,14,0,48
128753074,189,34,41,264
53784473,14,14,0,28
105158538,25,15,4,44
64490529,14,12,0,26
106848902,15,14,0,29
114996486,17,15,0,32
106212306,24,17,1,42
70856745,18,16,1,35
99469049,15,10,0,25
105355914,19,14,0,33
96564677,22,16,1,39
83319889,19,18,0,37
89983553,18,16,0,34
71476054,26,19,0,45
53403769,23,17,5,45
121849566,20,15,0,35
107961922,24,15,0,39
82671674,16,14,0,30
105030202,21,19,1,41
91597273,20,17,0,37
75696930,16,16,0,32
109193366,17,13,0,30
125210082,39,17,3,59
44844785,21,19,0,40
118876794,23,15,0,38
107940662,38,23,1,62
91252381,24,17,4,45
128765098,20,20,0,40
104629118,26,18,0,44
120159206,31,19,4,54
83631481,20,20,0,40
89848409,23,22,0,45
66701113,22,8,0,30
127160890,19,19,0,38
94944253,29,21,0,50
118859174,37,17,0,54
78838902,29,21,0,50
76595022,20,15,2,37
121599230,25,22,0,47
89364285,31,23,0,54
111727830,35,33,0,68
120637410,30,28,0,58
85619305,26,18,0,44
119166770,24,18,2,44
118103118,31,24,0,55
114330030,24,24,0,48
54750377,27,17,6,50
107059458,185,150,24,359
45767953,32,28,0,60
90134925,37,23,0,60
108117198,22,26,0,48
46865017,27,27,0,54
94436973,39,25,0,64
115024778,38,28,6,72
87199101,35,29,1,65
112059878,51,24,4,79
88200097,42,29,1,72
121477690,39,29,0,68
128207594,39,32,0,71
64607569,37,30,0,67
107707194,47,29,0,76
76061626,34,26,0,60
114411286,40,28,0,68
101474942,35,31,0,66
79373002,31,31,0,62
111618834,31,21,0,52
116096334,26,18,0,44
104462034,40,31,0,71
93083057,43,30,0,73
104549778,44,31,0,75
80977470,47,36,0,83
117157422,41,34,0,75
99075509,34,31,0,65
82058358,40,33,2,75
96217473,36,34,0,70
58024861,60,50,0,110
122379146,45,42,0,87
122269402,48,40,1,89
84324941,49,44,1,94
65126873,49,49,0,98
123683162,46,45,0,91
102517218,58,38,5,101
127277910,56,43,0,99
56857737,37,17,0,54
44656517,50,48,0,98
108100882,55,46,0,101
127261374,50,44,0,94
113264182,59,45,5,109
48989813,56,49,0,105
56299813,73,41,1,115
102268570,50,47,1,98
98021445,293,225,44,562
107850810,59,53,0,112
97954849,62,61,0,123
84034537,82,61,8,151
93573413,78,58,8,144
91500333,82,49,0,131
117305514,97,65,2,164
48269621,74,66,0,140
88580305,74,41,3,118
125097650,102,67,0,169
96403945,77,85,0,162
96280973,74,74,0,148
121626102,177,147,33,357
104133338,479,404,4,887
204809458,2,0,0,2
247717214,11,1,8,20
250384939,2,2,0,4
236203798,2,2,0,4
238029194,2,2,0,4
249043949,5,5,0,10
241919118,5,5,0,10
230377278,3,3,0,6
249471023,7,4,0,11
212169494,7,6,0,13
232579226,17,8,4,29
248741448,7,3,1,11
242314286,13,10,0,23
216944126,13,12,0,25
200632630,15,9,1,25
208935982,30,13,0,43
234171598,41,19,1,61
229739034,25,14,0,39
233430434,43,30,0,73
233180498,48,25,2,75
199758486,36,33,3,72
231515706,82,70,0,152
225571758,3,1,0,4
233983274,2,2,0,4
229332834,5,2,0,7
233987754,10,1,0,11
247547105,10,1,9,20
243138126,3,4,0,7
203868394,1,2,0,3
215432774,1,2,0,3
224221998,3,1,0,4
246163162,2,3,0,5
233976762,5,1,3,9
204217194,4,4,0,8
218436474,6,4,0,10
224363490,7,4,0,11
217041198,6,6,0,12
213610770,11,4,0,15
207985574,5,6,0,11
221050458,5,3,0,8
215343870,6,5,0,11
207004038,6,5,0,11
225367162,1,5,0,6
230171770,8,5,0,13
218200226,7,1,1,9
244139038,7,6,0,13
235128682,9,7,0,16
218344230,7,0,8,15
238323758,10,7,0,17
232679674,6,9,0,15
232584890,9,6,0,15
225456414,6,8,0,14
218472974,12,6,0,18
213135614,14,12,0,26
204725674,11,10,0,21
248247790,11,9,0,20
212031702,11,15,0,26
238329194,12,13,0,25
208744358,14,11,0,25
232248986,89,46,12,147
213692842,13,13,0,26
219820682,16,13,0,29
208161086,15,12,0,27
203389254,15,13,0,28
204752126,15,11,0,26
225127118,14,10,1,25
209564246,15,12,0,27
234398550,14,10,0,24
245164462,15,7,0,22
222671526,16,21,0,37
243322714,18,9,0,27
228518518,19,5,1,25
213376958,22,16,5,43
225406410,23,16,0,39
234012022,18,24,0,42
205122734,19,13,0,32
204333002,20,20,1,41
208118430,21,21,0,42
227233094,20,21,0,41
228733214,23,20,1,44
213525342,24,23,1,48
227205026,23,15,0,38
234851134,33,26,0,59
241747282,28,14,9,51
217751006,35,27,0,62
215940458,32,10,0,42
243265646,31,22,1,54
247674876,36,19,2,57
207894174,48,37,0,85
235411894,45,40,0,85
215432398,44,30,3,77
215504922,48,50,0,98
226297858,88,64,7,159
203531210,69,53,3,125
237263954,71,65,0,136
216201882,114,89,1,204
43124185,1,1,0,2
15935763,2,1,0,3
5432674,2,1,0,3
45555417,3,2,0,5
50905605,6,2,1,9
5150166,5,3,0,8
3782766,5,3,0,8
81820594,8,3,0,11
23197335,4,4,0,8
40621169,4,3,0,7
5115358,5,4,0,9
63399557,11,5,1,17
3615954,11,4,2,17
43214989,10,7,0,17
7360833,6,4,0,10
27364827,6,4,0,10
138246,5,4,0,9
10209987,10,5,0,15
36654105,6,5,0,11
19699183,9,5,0,14
13595815,6,5,0,11
57456209,6,5,0,11
85732437,6,5,0,11
67256957,6,6,0,12
3033414,6,6,0,12
61497145,10,0,1,11
82361666,10,7,0,17
83053894,10,7,0,17
33215529,8,6,0,14
1179905,8,4,0,12
15247911,5,8,0,13
11945027,10,8,0,18
80054338,8,8,0,16
2556538,18,9,0,27
68285693,23,10,12,45
34502561,13,11,0,24
77914994,11,10,0,21
21710995,12,12,0,24
3854278,18,11,0,29
24938707,12,11,0,23
58080437,13,5,0,18
72392410,16,15,0,31
55613389,23,13,0,36
6435830,32,26,5,63
50939937,35,30,0,65
95224673,1,1,0,2
91628189,1,1,0,2
235492278,2,2,0,4
113664218,2,2,0,4
144248093,2,7,0,9
243168646,1,0,0,1
171508905,1,1,0,2
186359758,1,1,0,2
178830734,3,2,0,5
160781178,3,1,0,4
140531441,3,2,1,6
247040556,3,1,0,4
99073061,4,2,1,7
228449870,4,3,1,8
98352105,2,1,0,3
96426649,2,2,0,4
141390109,2,2,0,4
144185901,3,2,0,5
171575389,2,2,0,4
187472318,16,6,0,22
91065925,33,20,2,55
123401170,4,4,0,8
162898570,4,4,0,8
146220722,9,5,0,14
252296359,3,0,2,5
145204750,4,4,0,8
95228369,4,5,0,9
211934086,4,4,0,8
134121578,4,4,0,8
116150038,4,4,0,8
113105750,4,1,0,5
104584906,7,5,0,12
103669106,6,5,0,11
180529330,4,6,0,10
186883390,7,5,0,12
208748546,6,4,0,10
95519821,7,6,0,13
211197294,4,4,0,8
108618790,5,0,5,10
195171438,6,3,0,9
91500377,9,9,1,19
178525450,5,2,0,7
156071518,4,4,0,8
168696982,11,8,0,19
120833266,10,6,0,16
98931645,6,6,0,12
92409061,7,5,0,12
156014038,5,5,0,10
147317514,5,5,0,10
224420810,6,5,0,11
249028258,8,4,1,13
115964462,20,10,2,32
130403618,10,10,0,20
119911398,10,6,1,17
178332666,9,7,0,16
168014066,7,7,0,14
249636767,7,7,0,14
164956762,20,8,0,28
108819498,15,7,0,22
177896009,9,7,0,16
135731910,8,6,0,14
221113406,7,8,0,15
252303515,8,0,5,13
138032189,10,10,0,20
133147350,17,12,0,29
195219942,13,10,0,23
218933826,26,12,0,38
245842042,21,11,0,32
110306466,11,10,0,21
151440242,36,15,0,51
151283698,13,1,8,22
235530078,15,7,0,22
154383246,20,15,0,35
137069309,13,5,0,18
155238806,20,8,3,31
170340477,23,15,0,38
132002670,25,21,1,47
131499758,22,17,0,39
218523834,42,13,0,55
194356906,24,18,0,42
101955766,16,18,0,34
172074149,24,20,0,44
190332114,24,21,0,45
191227338,43,22,20,85
130812166,39,24,1,64
144562706,36,19,0,55
132402534,25,23,0,48
156507822,32,23,0,55
161287406,26,17,6,49
178509098,39,34,0,73
158980018,42,28,0,70
187482058,53,33,0,86
130451434,40,34,0,74
144195525,69,45,7,121
149732630,50,49,0,99
152646734,78,60,0,138
177514841,58,46,1,105
165217782,94,67,0,161
172589813,85,47,6,138
187972098,84,52,5,141
166448622,118,115,0,233
187189014,133,99,0,232
142930569,160,132,8,300
22327867,5,1,0,6
10976587,1,1,0,2
19137707,8,0,0,8
5391382,1,1,0,2
571773,2,2,0,4
2803690,2,2,0,4
1800533,8,2,0,10
21710903,7,5,2,14
3178578,5,2,0,7
59695,3,3,0,6
28113315,2,2,0,4
35073961,4,3,0,7
23162995,7,6,0,13
36647913,2,2,0,4
25733223,6,4,0,10
21996096,5,6,0,11
9931187,2,2,0,4
9325,2,2,0,4
13244691,6,4,0,10
29125171,7,3,0,10
30944715,5,3,0,8
30035095,3,1,0,4
14320355,5,4,0,9
22026844,6,4,0,10
18597999,15,14,5,34
12097931,10,9,0,19
17159543,5,2,0,7
29047443,8,4,0,12
1915001,7,6,0,13
31149551,7,0,0,7
27184695,12,9,0,21
35780529,7,5,0,12
36500137,9,9,0,18
18118251,18,8,0,26
1265113,11,8,0,19
4900042,10,9,0,19
11863499,8,6,0,14
12169747,9,9,0,18
34081925,11,6,0,17
2959514,10,7,0,17
14258439,17,12,0,29
62389,12,10,0,22
3193910,16,16,0,32
36723205,15,8,2,25
10403475,26,15,3,44
1006025,15,10,0,25
26485923,21,19,1,41
30865947,14,11,0,25
18163427,25,22,0,47
11942231,24,13,4,41
22564663,15,8,0,23
24420071,24,20,0,44
15517527,29,28,0,57
18405899,31,22,0,53
2122593,66,64,0,130
9971567,67,46,1,114
130766274,8,4,3,15
153616198,2,1,0,3
145646698,1,2,0,3
149903302,3,1,0,4
105035154,1,0,0,1
109779146,3,0,0,3
180031950,11,5,1,17
152845486,2,1,0,3
105043530,10,8,0,18
146105874,10,2,0,12
108289042,2,1,0,3
158123174,4,2,0,6
159277630,3,1,0,4
168807634,4,3,1,8
178432334,2,2,0,4
143783377,4,5,0,9
141090177,9,4,0,13
172401617,8,3,0,11
165699790,4,4,0,8
152567526,4,3,0,7
174182289,6,6,0,12
106916010,3,1,0,4
108058662,11,3,2,16
171908089,5,4,0,9
174046333,7,6,0,13
116421646,2,2,0,4
117460738,4,3,0,7
143587429,6,3,3,12
120971634,5,5,0,10
169533870,4,3,0,7
144140053,7,5,0,12
150399754,2,2,0,4
165797490,7,4,0,11
116936874,5,3,1,9
169326630,15,7,4,26
120668826,8,4,2,14
167675318,34,1,3,38
108226238,9,5,4,18
108136266,4,4,0,8
159950526,7,5,1,13
162276034,3,4,0,7
133534582,6,5,0,11
154880942,7,3,5,15
133457658,8,5,0,13
160704594,4,5,0,9
159342038,7,2,0,9
127565014,5,5,0,10
139527389,7,8,0,15
157041670,11,8,0,19
178503386,18,7,0,25
151885854,15,10,0,25
161480362,5,3,0,8
154177566,3,3,0,6
174969641,21,6,2,29
144271245,11,3,5,19
135780730,45,36,3,84
116938906,37,17,3,57
126737446,5,5,0,10
172340453,9,6,0,15
155381082,11,9,0,20
149207210,14,11,0,25
174969581,6,7,0,13
173413297,4,4,0,8
115750482,9,9,0,18
109931978,5,4,0,9
129324070,11,6,0,17
125009478,20,12,0,32
139196317,7,6,0,13
123708818,7,7,0,14
145680694,15,10,0,25
176200333,9,6,0,15
171041849,23,12,0,35
111939506,11,6,0,17
157912426,7,5,0,12
131575846,10,4,0,14
154639290,7,6,0,13
163321226,8,8,0,16
147955754,6,8,0,14
133467454,11,7,0,18
137502917,8,6,0,14
171663169,10,8,0,18
137804249,18,11,0,29
160665278,20,10,0,30
126998430,9,8,0,17
164055606,9,10,0,19
129914418,21,20,0,41
157417906,12,10,0,22
133323390,10,9,0,19
149804926,34,15,0,49
162123058,14,14,0,28
169559714,0,10,0,10
162667758,14,11,0,25
139512845,16,13,0,29
149972250,17,10,6,33
130029090,10,10,0,20
170653369,11,9,0,20
145608318,20,16,0,36
145391522,7,1,4,12
158536598,30,40,1,71
130206826,21,13,0,34
162795662,9,10,0,19
165338226,10,14,0,24
145570134,12,13,0,25
177666489,18,10,0,28
173893393,17,13,1,31
131886358,13,11,0,24
139597381,70,26,12,108
165432398,17,13,0,30
133145886,18,17,0,35
166462242,23,17,0,40
155026498,15,18,2,35
112924974,19,17,0,36
116410166,21,12,0,33
143710181,13,16,0,29
167778002,24,22,13,59
146615814,30,31,0,61
116605222,12,6,0,18
160520342,13,12,0,25
152134594,22,12,0,34
133855782,12,10,0,22
152663978,28,23,3,54
179104934,24,14,0,38
106619154,24,17,0,41
167492882,23,16,0,39
180065366,15,9,0,24
104475186,18,7,3,28
170072525,22,17,0,39
145728314,41,38,0,79
170960649,192,161,32,385
131490314,24,15,0,39
156305290,21,4,0,25
109480414,21,18,0,39
145772702,28,22,0,50
156391758,24,20,0,44
152062666,51,32,0,83
173016321,31,24,0,55
143336389,25,22,1,48
146777250,25,21,0,46
146017074,32,21,5,58
152528654,31,23,0,54
171659853,25,20,0,45
163629298,33,13,0,46
134861562,25,13,3,41
167574862,33,24,0,57
175729573,29,25,0,54
167497634,35,33,0,68
160025710,25,20,0,45
137995537,33,26,1,60
154330354,92,53,28,173
157755110,33,25,0,58
132580466,30,31,0,61
178688370,46,36,0,82
148800646,57,45,0,102
151775274,58,33,0,91
176304585,36,24,0,60
133428382,45,44,0,89
138132997,69,40,0,109
145366142,39,34,0,73
165692374,68,61,0,129
147367366,75,52,3,130
119443890,34,12,4,50
164521362,95,68,12,175
159945342,70,49,2,121
146552050,124,107,7,238
167742270,210,196,0,406
12901419,1,1,0,2
8478981,1,1,0,2
27929943,3,2,0,5
12126367,2,0,2,4
1757781,2,1,1,4
30673499,2,2,0,4
33451377,2,1,0,3
30940819,2,1,0,3
2707202,5,3,0,8
18136063,5,2,0,7
17097703,4,5,0,9
25746335,4,1,0,5
8561809,2,3,0,5
6329562,4,3,0,7
34670793,13,4,0,17
9939183,5,3,0,8
13344175,5,4,0,9
32733734,4,2,0,6
30426911,10,9,1,20
30154411,8,7,0,15
16462639,6,6,0,12
25692715,6,0,0,6
917837,9,7,0,16
32134254,7,6,0,13
12168791,5,5,0,10
20616751,6,5,0,11
31047107,7,2,0,9
7124357,8,6,0,14
27426459,7,6,0,13
5278498,7,5,0,12
22202163,11,5,0,16
3941918,11,10,0,21
11554859,21,10,0,31
35468841,12,6,0,18
19886587,15,11,0,26
13218355,21,19,0,40
150568,68,43,0,111
151549326,2,2,0,4
214613110,1,0,1,2
129598070,1,0,0,1
214016438,1,1,0,2
159313110,2,2,0,4
132283706,1,1,0,2
143710025,3,2,0,5
147714818,2,1,0,3
132736386,13,4,0,17
212531778,2,2,0,4
193554326,1,1,0,2
155986606,2,1,0,3
188690402,5,4,1,10
188615598,3,4,0,7
200721434,2,2,0,4
173616813,7,5,0,12
180985254,5,2,0,7
177180529,2,1,0,3
184760486,2,2,0,4
150343842,4,4,0,8
153006566,4,2,0,6
133771782,1,2,0,3
131450838,6,4,0,10
166413270,2,3,0,5
197122406,0,6,0,6
153549062,4,3,0,7
196763218,6,6,0,12
211341354,2,2,0,4
154942554,4,3,0,7
199423398,3,2,0,5
197359038,4,0,3,7
155271510,30,27,0,57
163299866,4,4,0,8
189396370,5,4,0,9
194582134,4,3,0,7
180597150,5,4,0,9
149900630,4,3,0,7
139523381,5,0,0,5
146137834,3,3,0,6
189161266,6,3,0,9
149092574,7,5,0,12
165466070,4,4,0,8
133317770,15,6,0,21
139760121,5,0,1,6
139412469,5,4,0,9
146430386,5,3,0,8
181588874,4,2,0,6
141140117,6,2,0,8
192033334,5,5,0,10
195564926,10,8,0,18
215125326,4,4,0,8
157896890,9,4,0,13
142076885,5,5,0,10
143567121,15,12,0,27
193725318,4,8,0,12
209226330,4,4,0,8
182541018,11,5,0,16
130873094,12,6,0,18
151508922,6,6,0,12
139681321,6,3,0,9
151074562,5,5,0,10
198567134,8,6,0,14
149901670,11,7,0,18
171451829,24,11,8,43
146395518,7,7,0,14
133080522,15,6,0,21
197083030,12,7,1,20
213238350,11,7,0,18
202446686,9,7,0,16
190734430,12,12,0,24
183685306,7,7,0,14
168925554,8,8,0,16
189928010,13,12,0,25
192779726,16,8,0,24
131281558,11,9,1,21
153941678,17,12,0,29
183371926,27,17,1,45
215428986,12,8,0,20
152940010,18,16,1,35
190330854,11,11,0,22
174365177,11,6,0,17
163538450,12,4,0,16
196920286,17,11,0,28
131316102,21,3,17,41
187345206,19,16,0,35
202978510,15,10,0,25
142054717,24,13,0,37
192013278,13,12,0,25
213785706,31,14,0,45
200290930,15,14,0,29
143190041,23,19,0,42
186588290,18,17,0,35
164011258,27,21,1,49
188644038,27,19,1,47
182715354,17,7,0,24
208998474,22,10,0,32
189797782,22,24,0,46
196862870,50,19,8,77
171794861,19,9,0,28
194576306,38,27,2,67
191900286,46,29,1,76
186879054,41,35,0,76
212674562,27,31,0,58
189554150,49,37,0,86
208631786,40,31,0,71
140083357,70,41,0,111
189538870,41,38,0,79
197586578,47,41,0,88
189352470,53,49,0,102
182390706,59,55,0,114
198543554,399,372,0,771
252820131,1,0,0,1
236369942,1,1,0,2
240637958,1,2,0,3
245802042,5,2,0,7
227739334,5,2,0,7
243175522,3,2,0,5
252639623,3,1,0,4
247632414,4,3,0,7
225355234,4,1,0,5
244650834,3,3,0,6
236051418,9,5,0,14
231064430,3,0,3,6
239189382,6,6,0,12
245761058,4,2,0,6
238506438,31,19,2,52
226974890,9,3,3,15
247773896,12,7,1,20
248495271,8,10,0,18
241641938,18,10,1,29
231822538,22,18,0,40
252779071,14,1,6,21
233875114,20,15,0,35
246161494,32,30,0,62
240773682,40,19,10,69
166658062,1,1,0,2
204053626,1,1,0,2
209840746,2,1,0,3
207641850,2,2,0,4
193222002,5,1,1,7
219232758,5,1,0,6
228249142,2,2,0,4
171703673,2,2,0,4
177032285,3,2,0,5
169576250,6,4,3,13
186891806,9,5,0,14
219103210,5,5,0,10
189915130,3,3,0,6
235656558,4,4,0,8
179993782,7,4,0,11
189795266,6,3,0,9
165518102,4,4,0,8
231726602,5,4,0,9
165606026,11,9,1,21
230019018,4,4,0,8
222949950,4,0,0,4
198707714,6,6,0,12
240023602,8,5,0,13
181444374,6,5,0,11
170331517,14,5,0,19
180809374,5,2,0,7
184578398,7,7,0,14
229625934,9,7,0,16
201578602,5,2,0,7
219745890,9,6,0,15
181931846,8,9,0,17
166159054,6,2,0,8
174255921,26,9,12,47
185668650,17,9,0,26
176428097,14,12,1,27
177712337,11,10,0,21
227354342,8,6,1,15
187331846,15,13,0,28
234546678,11,8,1,20
203037890,23,22,0,45
187282002,37,25,3,65
199807266,18,19,0,37
235094718,28,19,0,47
203092874,37,32,0,69
224552726,24,22,0,46
185931534,47,46,0,93
208067834,53,33,0,86
252702879,3,2,0,5
248665008,2,0,0,2
252532823,14,0,6,20
79204614,4,2,0,6
90443569,5,3,0,8
31690107,1,3,0,4
55948185,1,1,0,2
7542781,5,1,0,6
73472738,2,2,0,4
75021278,2,2,0,4
53528497,5,4,0,9
26433475,4,4,0,8
84327401,3,2,0,5
79780994,7,4,0,11
82844882,4,3,0,7
23602383,4,4,0,8
22648591,5,5,0,10
39534989,15,10,0,25
66380589,4,4,0,8
71988298,7,5,0,12
25696927,5,5,0,10
72322034,8,8,0,16
85729377,5,4,1,10
80104430,6,8,0,14
24896331,8,8,0,16
81553490,19,10,0,29
37527665,16,11,0,27
12876283,21,19,0,40
40526757,25,19,0,44
40441793,42,37,2,81
243415834,2,0,0,2
244677382,4,1,0,5
246061738,6,2,1,9
252892331,5,0,2,7
247189675,13,5,0,18
225989090,7,7,0,14
222572958,52,52,0,104
249924303,12,7,0,19
246976604,2,2,0,4
246265230,10,6,0,16
247088828,12,8,0,20
245997954,10,5,0,15
244716446,4,1,1,6
3394050,28,19,1,48
2792694,3,2,0,5
3913438,6,0,0,6
236389142,1,1,0,2
228121010,1,2,0,3
245050434,1,1,0,2
248859419,1,0,0,1
248387851,1,0,0,1
247018911,3,0,0,3
236719098,3,1,0,4
223935318,2,4,0,6
218599822,5,10,0,15
211577838,2,0,2,4
207224366,4,0,0,4
231953742,6,4,0,10
245931574,6,3,1,10
250941767,6,1,1,8
242697614,10,10,0,20
212083002,11,8,0,19
217089178,10,10,0,20
225337394,14,11,0,25
209380014,10,2,0,12
235937890,16,8,0,24
241988666,66,31,0,97
11897711,1,0,0,1
12690971,4,0,0,4
11821327,3,1,0,4
2915054,3,2,0,5
59395,4,3,0,7
10335119,2,0,0,2
1397881,4,3,0,7
3615858,5,3,0,8
1382125,3,3,0,6
199444518,1,1,0,2
246560390,1,1,0,2
252076615,5,2,1,8
214004878,1,1,0,2
246397766,1,1,0,2
236085722,2,0,1,3
241645778,9,8,0,17
215988394,7,5,0,12
