user_id,email_creates_90d,email_publishes_90d,email_tests_90d,ca_template_creates_90d,ai_content_creates_90d,sms_creates_90d,sms_publishes_90d,automation_creates_90d,automation_publishes_90d,builder_active_days_90d,total_builder_events_90d
198958962,32,29,0,0,0,0,0,0,0,31,61
224172406,274,158,37,0,0,0,0,0,0,70,469
231315790,82,67,0,0,0,0,0,0,0,37,149
210560786,46,44,1,0,0,0,0,0,0,9,91
223064098,68,48,3,0,0,0,0,0,0,47,119
214059058,101,74,0,0,0,0,0,0,0,58,175
201287086,302,164,11,0,0,0,0,0,0,63,477
235228426,2,2,0,0,0,0,0,0,0,4,4
234627974,4,0,0,0,0,0,0,0,0,4,4
219645630,8,4,0,0,0,0,0,0,0,6,12
221879882,10,8,0,0,0,0,0,0,0,10,18
235278194,94,44,0,0,0,0,0,0,0,51,138
227397314,76,58,0,0,0,0,0,0,0,63,134
246645230,92,80,4,0,0,0,0,0,0,45,176
233883458,658,615,2,0,0,0,0,0,0,89,1275
169225802,41,35,0,0,0,0,0,0,0,5,76
34293905,3,3,0,0,0,0,0,0,0,4,6
39575017,11,7,0,0,0,0,0,0,0,11,18
43234113,8,7,0,0,0,0,0,0,0,9,15
57095997,11,10,0,0,0,0,0,0,0,14,21
80347570,14,14,0,0,0,0,0,0,0,18,28
192297510,14,12,0,0,0,0,0,0,0,9,26
80597574,19,9,0,0,0,0,0,0,0,12,28
42886965,19,15,0,0,0,0,0,0,0,19,34
39543101,26,26,0,0,0,0,0,0,0,25,52
94318365,27,26,0,0,0,0,0,0,0,38,53
85239149,27,26,0,0,0,0,0,0,0,41,53
90947289,29,18,0,0,0,0,0,0,0,22,47
35238977,34,19,12,0,0,0,0,0,0,37,65
100038802,40,38,0,0,0,0,0,0,0,28,78
149988614,47,35,0,0,0,0,0,0,0,46,82
150894834,44,33,0,0,0,0,0,0,0,46,77
123667154,56,51,0,0,0,0,0,0,0,46,107
83267353,89,50,5,0,0,0,0,0,0,32,144
82288490,76,68,0,0,0,0,0,0,0,70,144
49186661,80,49,1,0,0,0,0,0,0,45,130
138631149,87,47,0,0,0,0,0,0,0,34,134
112994118,106,53,6,0,0,0,0,0,0,51,165
51462333,129,13,104,0,0,0,0,0,0,88,246
42883693,258,243,13,0,0,0,0,0,0,87,514
182191882,382,380,0,0,0,0,0,0,0,58,762
37236109,424,403,1,0,0,0,0,0,0,88,828
185791166,888,396,1,0,0,0,0,0,0,82,1285
39917505,6,4,0,0,0,0,0,0,0,8,10
92521841,10,10,0,0,0,0,0,0,0,11,20
179676918,16,15,0,0,0,0,0,0,0,16,31
111543682,12,12,0,0,0,0,0,0,0,18,24
102595866,16,12,0,0,0,0,0,0,0,26,28
192916994,14,12,0,0,0,0,0,0,0,20,26
187124506,42,29,0,4,0,0,0,0,0,24,71
64756809,17,14,0,0,0,0,0,0,0,18,31
85732437,22,14,0,0,0,0,0,0,0,28,36
79849954,26,19,0,0,0,0,0,0,0,36,45
49937721,26,20,1,0,10,0,0,0,0,32,47
133666474,40,24,0,0,0,0,0,0,0,33,64
79372478,73,48,1,0,0,0,0,0,0,29,122
56641653,37,31,0,0,0,0,0,0,0,50,68
37873193,41,31,0,0,0,0,0,0,0,44,72
33537449,53,40,3,0,0,0,0,0,0,21,96
79833958,60,42,0,0,0,0,0,0,0,38,102
91065925,88,54,4,0,0,0,0,0,0,45,146
147187678,62,51,0,0,0,0,0,0,0,57,113
53854869,80,53,7,0,0,0,0,0,0,44,140
140579873,77,57,0,0,6,0,0,0,0,61,134
82400930,88,70,0,0,0,0,0,0,0,68,158
119850318,351,259,0,0,0,0,0,0,0,86,610
90064997,108,74,0,0,0,0,0,0,0,62,182
33965129,155,178,1,0,0,0,0,0,0,89,334
99779102,124,84,0,0,0,0,0,0,0,62,208
57066717,89,89,0,0,0,0,0,0,0,87,178
100784558,173,86,0,0,0,0,0,0,0,85,259
62168261,126,121,0,0,0,0,0,0,0,68,247
144395001,182,116,11,0,0,0,0,0,0,68,309
178859490,198,156,0,0,0,0,0,0,0,60,354
121901030,235,206,5,0,3,0,0,0,0,84,446
110137774,248,236,0,0,0,0,0,0,0,77,484
133066426,751,638,0,0,0,0,0,0,0,64,1389
176812733,155,64,11,0,0,0,0,0,0,60,230
24718519,16,14,0,0,9,0,0,0,0,13,30
7479717,8,8,0,0,0,0,0,0,0,7,16
13648567,12,10,0,0,0,0,0,0,0,19,22
28455851,16,9,0,0,0,0,0,0,0,15,25
26103383,15,13,0,0,0,0,0,0,0,27,28
3017390,18,15,0,0,4,0,0,0,0,24,33
3652374,28,19,0,0,0,0,0,0,0,25,47
21947512,23,9,0,0,0,0,0,0,0,16,32
2898602,56,26,0,0,0,0,0,0,0,32,82
3905370,34,24,0,0,0,0,0,0,0,28,58
12654599,30,26,0,0,0,0,0,0,0,28,56
26571631,46,33,0,0,0,0,0,0,0,33,79
29255983,42,33,1,0,0,0,0,0,0,36,76
30728003,38,36,0,0,0,0,0,0,0,35,74
434945,1636,1499,45,0,0,0,0,0,0,74,3180
6146866,110,38,28,0,0,0,0,0,0,26,176
28973531,66,52,1,2,1,0,0,0,0,53,119
108024,68,54,0,0,0,0,0,0,0,55,122
6858822,69,61,0,0,0,0,0,0,0,61,130
25941515,92,73,5,0,0,0,0,0,0,46,170
635033,95,67,0,0,0,0,0,0,0,50,162
25246063,73,49,2,0,0,0,0,0,0,42,124
32477422,90,83,0,0,0,0,0,0,0,64,173
30775647,102,93,0,0,0,0,0,0,0,58,195
862337,206,109,14,0,2,0,0,0,0,63,329
13761271,116,116,0,0,0,0,0,0,0,68,232
19535103,116,116,0,0,0,0,0,0,0,87,232
13801643,163,136,0,0,0,0,0,0,0,62,299
31280863,161,151,2,0,0,0,0,0,0,73,314
10841899,159,148,0,0,0,0,0,0,0,64,307
18854219,245,205,6,0,0,0,0,0,0,66,456
16012919,269,259,0,0,0,0,0,0,0,90,528
29784523,366,344,0,0,0,0,0,0,0,62,710
11073843,524,405,3,0,0,0,0,0,0,69,932
90548377,275,221,1,0,0,0,0,0,0,72,497
26341275,4,4,0,0,0,0,0,0,0,7,8
35171381,3,3,0,0,0,0,0,0,0,4,6
47577633,17,9,0,0,0,0,0,0,0,11,26
35096693,6,4,0,0,0,0,0,0,0,8,10
70804369,9,0,4,0,0,0,0,0,0,6,13
71242125,21,0,9,0,0,0,0,0,0,12,30
56674121,12,11,0,0,0,0,0,0,0,12,23
49813869,12,11,0,0,0,0,0,0,0,15,23
69373249,36,21,7,0,0,0,0,0,0,33,64
19252695,17,19,1,0,0,0,0,0,0,24,37
52201781,35,22,0,0,0,0,0,0,0,30,57
72491794,20,0,19,0,0,0,0,0,0,26,39
33189586,35,27,0,0,0,0,0,0,0,30,62
19270607,41,27,0,0,0,0,0,0,0,36,68
50273117,42,28,0,0,0,0,0,0,0,26,70
2900926,875,650,19,0,0,0,0,0,0,88,1544
89597621,29,24,0,0,0,0,0,0,0,27,53
49101765,28,25,0,0,0,0,0,0,0,35,53
91077005,64,40,0,0,0,0,0,0,0,29,104
29838031,30,27,0,0,0,0,0,0,0,34,57
11532303,42,27,0,0,0,0,0,0,0,32,69
95912041,45,26,0,0,0,0,0,0,0,31,71
94583205,31,27,0,0,0,0,0,0,0,28,58
32981058,33,31,0,0,0,0,0,0,0,49,64
1177197,42,33,0,0,0,0,0,0,0,38,75
22241535,38,23,0,0,0,0,0,0,0,33,61
44952769,87,41,0,0,0,0,0,0,0,46,128
53262605,47,37,1,0,0,0,0,0,0,33,85
36580309,49,38,0,0,0,0,0,0,0,39,87
54237429,48,39,0,0,0,0,0,0,0,51,87
40101821,78,60,0,0,0,0,0,0,0,54,138
5732874,62,58,0,0,0,0,0,0,0,71,120
606925,73,61,0,0,0,0,0,0,0,51,134
93693081,109,68,0,0,0,0,0,0,0,75,177
35468401,123,80,0,0,0,0,0,0,0,60,203
99742166,299,180,117,0,0,0,0,0,0,56,596
27714831,574,370,121,0,19,0,0,0,0,88,1065
43728937,202,180,2,0,0,0,0,0,0,57,384
40107169,187,149,8,0,0,0,0,0,0,67,344
55421249,519,319,156,0,0,0,0,0,0,89,994
33506009,574,235,331,0,0,0,0,0,0,88,1140
65852261,340,320,4,0,0,0,0,0,0,72,664
91693869,374,358,0,40,22,0,0,0,0,91,732
24482203,524,524,0,0,0,0,0,0,0,89,1048
161963850,3,3,0,0,0,0,0,0,0,6,6
134335482,9,9,0,0,0,0,0,0,0,9,18
124751278,11,10,0,0,0,0,0,0,0,12,21
189795266,11,8,0,0,0,0,0,0,0,12,19
148580122,10,10,0,0,0,0,0,0,0,15,20
109969374,14,12,0,0,0,0,0,0,0,25,26
158803682,31,26,0,0,0,0,0,0,0,22,57
197913890,35,22,2,0,2,0,0,0,0,41,59
230873934,20,17,0,0,0,0,0,0,0,21,37
139878801,53,51,0,0,0,0,0,0,0,29,104
126865602,110,58,8,0,0,0,0,0,0,53,176
137747525,161,155,1,0,0,0,0,0,0,45,317
187189014,383,293,1,0,0,0,0,0,0,81,677
176783118,1516,1233,68,20,36,0,0,0,0,88,2817
162633826,18,11,0,0,0,0,0,0,0,19,29
161801410,28,19,0,0,12,0,0,0,0,31,47
184528858,36,20,0,0,1,0,0,0,0,31,56
114069770,48,26,0,0,19,0,0,0,0,35,74
116938906,80,45,4,0,0,0,0,0,0,28,129
143756081,88,66,0,0,0,0,0,0,0,31,154
130604346,75,54,0,0,0,0,0,0,0,50,129
130486554,69,61,0,0,0,0,0,0,0,70,130
207823862,74,56,3,0,0,0,0,0,0,67,133
232333466,93,89,0,0,0,0,0,0,0,88,182
104736198,181,118,0,0,0,0,0,0,0,77,299
177074033,175,137,2,0,0,0,0,0,0,43,314
248665008,2,0,0,0,0,0,0,0,0,1,2
36384,63,49,3,0,0,0,0,0,0,48,115
252481979,1,0,1,0,0,0,0,0,0,2,2
252299311,7,0,3,0,0,0,0,0,0,3,10
248487359,82,38,3,0,0,0,0,0,0,25,123
246419538,14,11,0,0,0,0,0,0,0,9,25
242993802,6,6,0,0,0,0,0,0,0,11,12
250913411,11,2,1,0,0,0,0,0,0,6,14
248112062,10,0,0,0,0,0,0,0,0,3,10
249282059,16,4,12,0,0,0,0,0,0,16,32
248095642,5,2,1,0,0,0,0,0,0,3,8
242933406,92,7,82,0,0,0,0,0,0,52,181
222816626,29,25,0,0,0,0,0,0,0,33,54
241251842,45,22,3,0,2,0,0,0,0,32,70
241439546,58,37,0,0,12,0,0,0,0,47,95
213995306,43,32,0,0,0,0,0,0,0,34,75
246048966,85,74,1,0,0,0,0,0,0,47,160
237770302,135,82,0,0,0,0,0,0,0,66,217
242866602,538,415,2,0,0,0,0,0,0,61,955
186126686,13,13,0,0,0,0,0,0,0,11,26
205673698,12,11,0,0,0,0,0,0,0,13,23
183204778,12,11,0,0,0,0,0,0,0,12,23
185300674,20,17,0,0,1,0,0,0,0,21,37
157417170,24,16,0,0,0,0,0,0,0,19,40
175957137,17,19,0,0,0,0,0,0,0,23,36
182723382,39,27,1,0,0,0,0,0,0,29,67
195568382,79,62,1,0,0,0,0,0,0,53,142
183299586,64,40,3,0,0,0,0,0,0,29,107
169651861,56,47,0,0,0,0,0,0,0,48,103
198781538,81,49,0,0,0,0,0,0,0,50,130
204479714,71,28,1,0,0,0,0,0,0,32,100
175173349,65,52,1,0,0,0,0,0,0,66,118
180865850,97,74,5,0,0,0,0,0,0,51,176
193363470,98,70,16,0,0,0,0,0,0,61,184
175708761,109,88,0,0,0,0,0,0,0,69,197
167485414,60,35,1,0,0,0,0,0,0,42,96
184103166,235,149,1,0,0,0,0,0,0,57,385
189091114,142,108,1,0,0,0,0,0,0,62,251
180788766,161,143,14,0,0,0,0,0,0,74,318
190696774,181,137,0,0,0,0,0,0,0,47,318
195755122,178,128,5,0,0,0,0,0,0,49,311
174190189,257,169,8,0,0,0,0,0,0,63,434
177290333,256,165,14,0,0,0,0,0,0,57,435
178244290,339,308,10,0,0,0,0,0,0,60,657
3664054,2,0,0,0,0,0,0,0,0,2,2
98824049,8,6,0,0,0,0,0,0,0,8,14
81513022,11,11,0,0,0,0,0,0,0,19,22
39618609,14,9,0,0,4,0,0,0,0,12,23
33144646,14,11,0,0,0,0,0,0,0,17,25
2066577,16,13,0,0,13,0,0,0,0,17,29
59634589,13,12,0,0,0,0,0,0,0,25,25
19744003,13,14,0,0,0,0,0,0,0,24,27
34608917,32,19,0,0,0,0,0,0,0,20,51
64362101,19,16,0,0,0,0,0,0,0,27,35
49347277,23,18,2,0,0,0,0,0,0,18,43
96238297,26,17,6,0,0,0,0,0,0,29,49
37744185,28,22,0,0,0,0,0,0,0,9,50
102837910,28,26,0,0,0,0,0,0,0,30,54
77232254,44,33,0,0,0,0,0,0,0,42,77
59318389,30,28,0,0,0,0,0,0,0,35,58
14059847,36,25,0,0,0,0,0,0,0,34,61
37661,253,181,32,0,0,0,0,0,0,75,466
86589233,38,36,0,0,0,0,0,0,0,30,74
86303197,69,40,4,0,0,0,0,0,0,47,113
72312082,61,48,1,0,0,0,0,0,0,37,110
104618450,45,41,0,0,0,0,0,0,0,50,86
90837661,120,75,3,0,0,0,0,0,0,46,198
2373382,99,77,0,0,0,0,0,0,0,52,176
15391443,90,75,0,0,0,0,0,0,0,55,165
5285766,86,84,0,0,0,0,0,0,0,73,170
7575133,141,94,14,0,0,0,0,0,0,70,249
67624113,138,100,1,0,0,0,0,0,0,55,239
54205217,174,97,4,0,5,0,0,0,0,65,275
7508821,129,94,0,0,0,0,0,0,0,58,223
5714986,139,122,0,0,0,0,0,0,0,74,261
74453066,153,136,4,0,0,0,0,0,0,89,293
15059151,235,215,0,0,0,0,0,0,0,79,450
1870609,197,204,0,0,0,0,0,0,0,89,401
74289862,216,148,1,0,1,0,0,0,0,81,365
40339549,288,236,1,0,0,0,0,0,0,90,525
22204819,407,301,0,0,0,0,0,0,0,85,708
76986494,545,11,474,0,0,0,0,0,0,85,1030
253651083,11,0,3,0,0,0,0,0,0,5,14
249590027,1,0,0,0,0,0,0,0,0,1,1
248879263,9,9,0,0,0,0,0,0,0,9,18
226102326,271,179,5,256,0,0,0,0,0,59,455
243890854,73,59,0,0,0,0,0,0,0,43,132
231528162,74,58,0,0,0,0,0,0,0,63,132
6179962,45,20,18,0,0,0,0,0,0,34,83
15247911,24,22,0,0,0,0,0,0,0,28,46
8220693,31,26,0,0,0,0,0,0,0,28,57
18946315,75,62,0,0,0,0,0,0,0,62,137
17047191,95,89,0,0,0,0,0,0,0,89,184
10172915,152,126,0,0,0,0,0,0,0,86,278
1488893,171,109,17,0,0,0,0,0,0,69,297
93379,197,173,0,0,0,0,0,0,0,89,370
2625842,310,257,0,0,19,0,0,0,0,53,567
171314625,3,3,0,0,0,0,0,0,0,3,6
203058278,15,15,0,0,0,0,0,0,0,14,30
179112022,4,2,1,0,0,0,0,0,0,5,7
172236957,5,5,0,0,0,0,0,0,0,8,10
180566298,23,16,1,0,0,0,0,0,0,17,40
192155222,32,24,0,0,0,0,0,0,0,24,56
168034918,20,11,0,0,0,0,0,0,0,17,31
172298301,158,129,10,0,0,0,0,0,0,87,297
163036754,9,7,0,0,0,0,0,0,0,8,16
181330462,369,317,21,0,8,0,0,0,0,68,707
203078414,14,16,0,0,0,0,0,0,0,18,30
193715846,28,28,0,0,0,0,0,0,0,20,56
185636214,16,15,0,0,0,0,0,0,0,11,31
201363574,21,21,0,0,0,0,0,0,0,21,42
200327618,41,27,0,0,0,0,0,0,0,18,68
186609686,28,26,0,0,0,0,0,0,0,25,54
198976874,24,24,0,0,0,0,0,0,0,25,48
163289862,39,23,4,3,0,0,0,0,0,27,66
202976598,30,22,2,0,8,0,0,0,0,21,54
180964406,62,49,1,0,0,0,0,0,0,48,112
172569721,37,26,2,0,0,0,0,0,0,23,65
165501958,72,64,1,4,0,0,0,0,0,38,137
175729573,86,78,0,0,5,0,0,0,0,52,164
167060594,81,50,4,0,0,0,0,0,0,53,135
175722565,125,91,1,0,0,0,0,0,0,58,217
179759818,129,115,0,0,0,0,0,0,0,89,244
198847274,133,114,0,0,0,0,0,0,0,65,247
170845753,250,182,0,0,0,0,0,0,0,80,432
168988082,556,353,57,0,13,0,0,0,0,83,966
234192906,95,66,1,0,0,0,0,0,0,29,162
143484041,4,1,0,0,0,0,0,0,0,3,5
142258709,5,4,0,0,0,0,0,0,0,5,9
222938514,4,3,0,0,0,0,0,0,0,6,7
99454873,6,6,0,0,0,0,0,0,0,12,12
238395978,11,8,0,0,0,0,0,0,0,8,19
140800193,12,8,1,0,0,0,0,0,0,8,21
121134522,19,14,0,0,0,0,0,0,0,17,33
153943198,108,74,0,0,0,0,0,0,0,56,182
129480818,56,28,0,0,6,0,0,0,0,45,84
139802569,194,123,2,105,31,0,0,0,0,36,319
218146666,188,118,2,0,0,0,0,0,0,60,308
116051734,35,16,0,0,0,0,0,0,0,13,51
161201214,34,24,0,0,0,0,0,0,0,30,58
210426450,39,34,0,0,0,0,0,0,0,31,73
130261486,78,57,0,30,0,0,0,0,0,57,135
98514617,239,143,4,0,0,0,0,0,0,68,386
132595770,249,169,4,0,0,0,0,0,0,81,422
112534210,205,183,0,0,0,0,0,0,0,89,388
145496470,1785,1110,463,0,0,0,0,0,0,88,3358
100362978,231,145,26,0,16,0,0,0,0,88,402
131888314,118,96,8,0,0,0,0,0,0,36,222
48825489,9,4,1,0,0,0,0,0,0,7,14
13761695,6,6,0,0,0,0,0,0,0,6,12
49438653,34,15,5,0,0,0,0,0,0,17,54
18093695,15,14,0,0,11,0,0,0,0,23,29
116597334,11,11,0,0,0,0,0,0,0,12,22
74191378,17,15,0,0,0,0,0,0,0,16,32
91581629,12,12,0,0,0,0,0,0,0,24,24
137211069,13,13,0,0,0,0,0,0,0,13,26
44858585,17,15,0,0,0,0,0,0,0,16,32
48537093,16,13,0,0,0,0,0,0,0,17,29
28867239,19,19,0,0,0,0,0,0,0,19,38
24983387,24,17,0,0,0,0,0,0,0,21,41
107453990,23,19,0,0,0,0,0,0,0,34,42
109106802,54,23,14,0,0,0,0,0,0,33,91
58379865,45,22,1,0,16,0,0,0,0,23,68
142671597,30,26,0,0,0,0,0,0,0,37,56
42364617,36,25,0,0,5,0,0,0,0,35,61
84545841,29,25,0,0,0,0,0,0,0,29,54
22868923,35,34,0,0,0,0,0,0,0,32,69
16805303,36,29,0,0,0,0,0,0,0,36,65
57450673,30,28,0,0,0,0,0,0,0,25,58
34661277,37,34,0,0,0,0,0,0,0,33,71
5565918,30,26,0,0,0,0,0,0,0,28,56
81348594,62,53,0,0,0,0,0,0,0,20,115
140893793,40,29,0,0,0,0,0,0,0,26,69
71873886,29,33,0,0,0,0,0,0,0,27,62
119522310,61,46,0,0,0,0,0,0,0,20,107
47118421,43,39,0,0,5,0,0,0,0,40,82
101146834,58,49,1,0,0,0,0,0,0,41,108
107852858,66,54,0,0,0,0,0,0,0,41,120
63162237,109,62,0,0,0,0,0,0,0,69,171
138877149,83,61,1,0,0,0,0,0,0,67,145
67966669,137,85,6,0,4,0,0,0,0,53,228
7473533,119,84,0,0,3,0,0,0,0,64,203
10586947,95,89,0,0,0,0,0,0,0,85,184
18398215,120,89,0,0,0,0,0,0,0,54,209
72589546,110,95,0,0,0,0,0,0,0,79,205
120581262,162,117,1,0,0,0,0,0,0,60,280
19636323,182,146,0,0,0,0,0,0,0,51,328
22064963,310,280,0,0,0,0,0,0,0,57,590
12625067,483,381,2,0,0,0,0,0,0,84,866
93258981,953,769,0,0,0,0,0,0,0,78,1722
85216357,1392,982,0,0,0,0,0,0,0,89,2374
5516210,1351,1347,0,0,0,0,0,0,0,89,2698
117661762,2880,2301,21,0,0,0,0,0,0,80,5202
5793542,3,3,0,0,0,0,0,0,0,5,6
38098,8,7,0,0,0,0,0,0,0,12,15
6357826,21,20,0,0,0,0,0,0,0,33,41
4045682,23,18,0,0,0,0,0,0,0,20,41
4135330,29,21,0,0,0,0,0,0,0,16,50
3836062,60,52,0,0,0,0,0,0,0,31,112
227205,64,56,0,0,0,0,0,0,0,54,120
5036538,144,121,1,0,0,0,0,0,0,79,266
1706885,242,211,4,8,0,0,0,0,0,84,457
137754277,3,1,0,0,0,0,0,0,0,1,4
148310362,126,103,4,0,0,0,0,0,0,58,233
114111786,243,224,6,0,0,0,0,0,0,84,473
111200462,27,16,7,0,0,0,0,0,0,26,50
103061410,9,9,0,0,0,0,0,0,0,14,18
79444594,24,16,3,0,0,0,0,0,0,22,43
96310985,23,16,1,0,0,0,0,0,0,25,40
95147181,31,21,0,0,0,0,0,0,0,22,52
93030673,29,21,0,0,0,0,0,0,0,30,50
141380929,41,12,5,0,0,0,0,0,0,23,58
144673858,19,18,0,0,0,0,0,0,0,15,37
86806857,50,48,0,0,0,0,0,0,0,20,98
120669490,35,25,0,0,0,0,0,0,0,20,60
121521930,51,36,6,0,0,0,0,0,0,31,93
110134398,21,17,0,0,0,0,0,0,0,24,38
131448482,47,42,0,0,0,0,0,0,0,52,89
146423738,53,49,0,0,0,0,0,0,0,45,102
128902810,90,47,2,0,10,0,0,0,0,37,139
148262194,80,57,0,0,0,0,0,0,0,60,137
141956617,59,53,0,0,0,0,0,0,0,60,112
89848409,61,55,0,0,0,0,0,0,0,41,116
119557126,86,62,9,26,0,0,0,0,0,37,157
90731617,83,69,0,0,0,0,0,0,0,69,152
137625765,52,21,0,0,0,0,0,0,0,32,73
130354238,68,60,0,0,0,0,0,0,0,54,128
91988953,113,92,10,0,0,0,0,0,0,59,215
93087021,115,78,7,0,0,0,0,0,0,62,200
78427522,309,199,82,0,0,0,0,0,0,63,590
127160074,100,72,1,0,0,0,0,0,0,34,173
83311141,121,82,0,0,0,0,0,0,0,66,203
151206694,102,97,0,0,0,0,0,0,0,66,199
114067398,121,80,5,0,0,0,0,0,0,42,206
96099437,103,95,1,0,0,0,0,0,0,90,199
87872981,173,96,0,0,0,0,0,0,0,72,269
88448897,116,103,0,0,0,0,0,0,0,88,219
147675542,135,104,0,0,0,0,0,0,0,89,239
143154181,120,109,0,0,0,0,0,0,0,84,229
92515901,161,119,5,0,0,0,0,0,0,71,285
129565730,126,92,9,0,0,0,0,0,0,42,227
126777990,130,114,1,0,0,0,0,0,0,69,245
131745614,145,114,0,0,0,0,0,0,0,66,259
152192462,116,77,0,0,0,0,0,0,0,57,193
101673762,197,130,0,0,0,0,0,0,0,61,327
98883417,137,126,0,0,11,0,0,0,0,51,263
80548022,183,161,5,0,0,0,0,0,0,59,349
110354210,179,157,0,0,0,0,0,0,0,53,336
114245038,216,188,0,0,0,0,0,0,0,89,404
115079262,265,177,0,0,0,0,0,0,0,39,442
92692641,1701,1374,251,0,0,0,0,0,0,82,3326
148848174,385,350,29,0,0,0,0,0,0,56,764
127431958,789,688,7,0,0,0,0,0,0,72,1484
216799798,15,14,0,0,0,0,0,0,0,26,29
207985574,22,21,0,3,0,0,0,0,0,26,43
248954814,16,9,5,0,0,0,0,0,0,15,30
214399282,77,64,3,0,0,0,0,0,0,46,144
247023294,213,141,2,0,0,0,0,0,0,72,356
160047414,125,103,4,0,0,0,0,0,0,56,232
198583578,33,30,0,0,0,0,0,0,0,15,63
154556462,9,8,0,0,0,0,0,0,0,10,17
149177710,14,14,0,0,0,0,0,0,0,17,28
190628914,8,7,0,0,0,0,0,0,0,7,15
177557249,26,20,0,0,0,0,0,0,0,19,46
149097310,14,11,0,0,0,0,0,0,0,22,25
124331770,17,10,0,0,0,0,0,0,0,11,27
133865270,14,13,0,0,0,0,0,0,0,16,27
176830313,13,13,0,0,1,0,0,0,0,20,26
114643762,16,13,0,0,0,0,0,0,0,21,29
180021478,20,13,0,0,0,0,0,0,0,12,33
161390366,14,13,0,0,0,0,0,0,0,13,27
159342038,26,16,1,0,0,0,0,0,0,18,43
118071610,16,15,0,0,0,0,0,0,0,19,31
114605410,32,22,0,0,0,0,0,0,0,26,54
113337026,25,18,1,0,0,0,0,0,0,17,44
155267842,103,66,21,0,0,0,0,0,0,49,190
121744622,30,23,1,0,0,0,0,0,0,26,54
163649274,25,25,0,0,0,0,0,0,0,24,50
149140494,28,27,0,0,0,0,0,0,0,35,55
122278162,26,26,0,0,0,0,0,0,0,39,52
203731566,32,30,0,32,0,0,0,0,0,16,62
165727830,98,32,51,0,0,0,0,0,0,27,181
135187534,58,32,1,0,1,0,0,0,0,41,91
180597150,58,50,1,0,0,0,0,0,0,17,109
116608678,38,40,0,0,0,0,0,0,0,45,78
199386694,45,43,0,0,0,0,0,0,0,45,88
112166762,47,42,1,0,0,0,0,0,0,46,90
200476942,47,47,0,0,0,0,0,0,0,58,94
134800282,135,62,4,0,0,0,0,0,0,41,201
127276602,82,52,0,6,0,0,0,0,0,45,134
167583866,118,62,28,0,0,0,0,0,0,60,208
123856894,94,70,0,0,0,0,0,0,0,76,164
148777910,113,108,1,0,0,0,0,0,0,39,222
191517794,106,53,29,0,0,0,0,0,0,65,188
179603710,453,260,24,0,0,0,0,0,0,77,737
204272134,450,268,37,0,0,0,0,0,0,73,755
46680,20,20,0,0,0,0,0,0,0,30,40
2480774,32,21,0,0,0,0,0,0,0,29,53
2046893,142,134,0,0,0,0,0,0,0,46,276
2341190,530,186,324,0,0,0,0,0,0,65,1040
1176125,237,229,3,0,0,0,0,0,0,61,469
1683153,1395,1164,4,0,0,0,0,0,0,80,2563
226214694,3,2,0,0,0,0,0,0,0,5,5
213776030,3,3,0,0,1,0,0,0,0,3,6
194483078,21,18,0,0,0,0,0,0,0,17,39
195633262,22,16,0,0,0,0,0,0,0,18,38
213089190,35,22,3,0,18,0,0,0,0,21,60
210956266,63,35,0,0,0,0,0,0,0,39,98
216066962,65,51,2,0,0,0,0,0,0,43,118
228379802,158,60,81,0,0,0,0,0,0,68,299
248554215,51,20,6,0,0,0,0,0,0,27,77
207161978,53,41,1,0,0,0,0,0,0,28,95
203492826,129,90,14,13,0,0,0,0,0,54,233
207651730,162,115,13,0,0,0,0,0,0,65,290
228099878,135,121,0,0,0,0,0,0,0,39,256
248009875,167,73,10,0,0,0,0,0,0,34,250
207884554,292,231,0,0,55,0,0,0,0,77,523
241592694,283,229,1,0,0,0,0,0,0,89,513
233981046,370,330,10,0,6,0,0,0,0,88,710
99097105,5,5,0,0,0,0,0,0,0,10,10
46534153,10,7,0,0,0,0,0,0,0,14,17
64292561,12,10,0,0,0,0,0,0,0,16,22
36647913,11,9,0,0,0,0,0,0,0,14,20
104309666,8,0,0,0,0,0,0,0,0,7,8
73958666,13,9,0,0,0,0,0,0,0,16,22
89387133,236,180,14,0,0,0,0,0,0,24,430
107344646,14,13,0,0,0,0,0,0,0,17,27
44463425,18,10,0,0,0,0,0,0,0,20,28
53789085,24,10,0,0,0,0,0,0,0,18,34
68981601,15,10,0,0,0,0,0,0,0,12,25
73588750,15,11,1,0,0,0,0,0,0,15,27
53210073,13,11,0,0,0,0,0,0,0,19,24
39387273,38,15,0,0,0,0,0,0,0,16,53
40302185,15,14,0,0,0,0,0,0,0,18,29
93190953,27,19,0,0,0,0,0,0,0,22,46
80220630,18,18,0,0,0,0,0,0,0,28,36
52383525,21,18,0,2,0,0,0,0,0,26,39
49055465,36,27,0,0,1,0,0,0,0,25,63
112687622,24,21,0,0,0,0,0,0,0,32,45
70740157,29,25,0,0,0,0,0,0,0,50,54
82665070,23,10,2,0,0,0,0,0,0,15,35
63961433,34,21,2,0,0,0,0,0,0,25,57
66460353,52,30,6,0,0,0,0,0,0,40,88
36332333,29,25,0,0,0,0,0,0,0,38,54
51338081,30,23,0,0,0,0,0,0,0,27,53
111229622,37,32,0,0,0,0,0,0,0,35,69
38199613,40,38,0,0,0,0,0,0,0,37,78
78737518,35,33,0,0,0,0,0,0,0,42,68
71576278,30,19,3,0,0,0,0,0,0,28,52
62666521,198,61,115,0,0,0,0,0,0,40,374
